time,day_of_year_fraction,sun_zenith_angle,aod550
2023-03-27 15:56:54,86.664514,68.926334,0.026062987581764382
2023-03-27 16:05:14,86.670301,70.37679,0.025068445549353925
2023-03-28 07:22:36,87.307361,70.130559,0.07860064058315124
2023-03-28 07:31:08,87.313287,68.6412,0.07899074260626038
2023-03-28 07:52:28,87.328102,64.976159,0.06302831606127597
2023-03-28 08:06:50,87.338079,62.564961,0.06172307421925509
2023-03-28 08:24:59,87.350683,59.599724,0.057742614905130774
2023-03-28 08:33:42,87.356736,58.212938,0.06963696041318343
2023-03-28 08:44:34,87.364282,56.522697,0.05747691517235213
2023-03-28 08:52:52,87.370046,55.263372,0.045336162635577486
2023-03-28 08:59:32,87.374676,54.273487,0.043120592450294586
2023-03-28 09:14:33,87.385104,52.121446,0.04148794568948063
2023-03-28 09:29:33,87.395521,50.092169,0.04891234706718067
2023-03-28 10:02:23,87.418322,46.156059,0.049022954619600115
2023-03-28 10:14:33,87.426771,44.904954,0.040798434071580694
2023-03-28 10:29:33,87.437187,43.541243,0.04045215838869561
2023-03-28 10:44:34,87.447616,42.392597,0.03916320208049293
2023-03-28 10:52:51,87.453368,41.858713,0.03721301677101995
2023-03-28 10:59:34,87.458032,41.48049,0.035614443602566055
2023-03-28 11:14:33,87.468437,40.820621,0.03404732567749188
2023-03-28 11:29:34,87.478866,40.424081,0.03462898443398231
2023-03-28 11:44:34,87.489282,40.300729,0.03963659874357619
2023-03-28 11:59:34,87.499699,40.45255,0.03792523450355587
2023-03-28 12:14:33,87.510104,40.875719,0.03937300650105561
2023-03-28 12:29:34,87.520532,41.563424,0.03862661023144999
2023-03-28 12:44:35,87.530961,42.501655,0.035347139468690926
2023-03-28 12:52:51,87.536701,43.119044,0.03459497160484937
2023-03-28 12:59:33,87.541354,43.669243,0.032975815503075705
2023-03-28 13:14:33,87.551771,45.053224,0.03242332306449905
2023-03-28 13:29:33,87.562187,46.631064,0.03338075402074128
2023-03-28 13:44:34,87.572616,48.384527,0.03407408349552187
2023-03-28 13:52:52,87.57838,49.421123,0.03546064312772831
2023-03-28 13:59:33,87.583021,50.287887,0.046351542089030834
2023-03-28 14:14:33,87.593437,52.328772,0.06883288597520718
2023-03-28 14:29:33,87.603854,54.488084,0.05252183033760251
2023-03-28 14:44:34,87.614282,56.752847,0.05419114883482271
2023-03-28 14:52:46,87.619977,58.027967,0.06488830996807811
2023-03-28 14:59:33,87.624687,59.101332,0.058628748002368745
2023-03-28 15:04:09,87.627882,59.838144,0.07544217407532655
2023-03-28 15:36:40,87.650463,65.22293,0.04048173928204717
2023-03-30 09:43:56,89.405509,47.522125,0.09988869024203799
2023-03-30 09:52:13,89.411262,46.53301,0.0930819376629109
2023-03-30 10:01:28,89.417685,45.488767,0.09182171231784796
2023-03-30 10:13:56,89.426343,44.19033,0.09286294879489512
2023-03-30 10:28:55,89.436748,42.810924,0.08896762780040557
2023-03-30 10:43:56,89.447176,41.646528,0.10409574680876575
2023-03-30 10:52:11,89.452905,41.106954,0.11047741403628869
2023-03-30 10:58:55,89.457581,40.721948,0.1154369464618425
2023-03-30 11:13:56,89.468009,40.05034,0.10967368737586068
2023-03-30 11:28:56,89.478426,39.64784,0.1139558222775505
2023-03-30 12:58:55,89.540914,42.935894,0.10319040940494276
2023-03-30 13:13:56,89.551343,44.338245,0.09712317124067478
2023-03-30 13:28:55,89.561748,45.932014,0.10028878236313352
2023-03-30 13:43:56,89.572176,47.70337,0.09417274253454219
2023-03-30 13:52:14,89.57794,48.749786,0.09434357346614965
2023-03-30 13:58:55,89.582581,49.624357,0.09423512484471193
2023-03-30 14:13:55,89.592998,51.682268,0.09143634686694581
2023-03-30 14:28:55,89.603414,53.857698,0.0922121128740286
2023-03-30 14:43:56,89.613843,56.137488,0.08964459498627297
2023-03-30 14:52:12,89.619583,57.430828,0.0953421711824832
2023-03-30 14:58:55,89.624248,58.499733,0.09562143450677646
2023-03-30 15:07:12,89.63,59.838513,0.09553889404927152
2023-03-30 15:25:10,89.642477,62.811602,0.09748815760029751
2023-03-30 15:39:24,89.652361,65.224598,0.09848603028697953
2023-03-30 15:51:02,89.66044,67.228432,0.10321191379432579
2023-03-30 16:00:48,89.667222,68.929435,0.10448660809141778
2023-03-30 16:09:02,89.67294,70.374828,0.10820505553155804
2023-03-30 16:17:18,89.678681,71.835383,0.10784140353740852
2023-03-31 09:13:36,90.384444,51.163479,0.41197096948889994
2023-03-31 15:26:33,90.643438,62.809488,0.28498177360939486
2023-03-31 15:40:47,90.653322,65.232589,0.2881149698157629
2023-04-01 12:28:19,91.519664,40.046854,0.036371793155633665
2023-04-01 12:43:19,91.530081,41.009888,0.04006804521907908
2023-04-01 12:51:35,91.535822,41.643563,0.04381924878270745
2023-04-01 12:58:19,91.540498,42.210752,0.040877973321766146
2023-04-01 13:58:18,91.582153,48.968878,0.07609204148538534
2023-04-01 14:13:18,91.592569,51.043941,0.07189171139797461
2023-04-01 14:43:19,91.613414,55.530334,0.0696229369405644
2023-04-01 14:51:41,91.619225,56.847277,0.08876632070014946
2023-04-01 14:58:18,91.623819,57.906261,0.07120555589188893
2023-04-01 15:42:03,91.654201,65.223299,0.06755260717018417
2023-04-01 15:53:37,91.662234,67.229256,0.07717931037084567
2023-04-02 08:27:59,92.352766,57.39573,0.03618295502819347
2023-04-02 08:42:59,92.363183,55.015772,0.034077754985316594
2023-04-02 08:51:14,92.368912,53.743072,0.0318880489752043
2023-04-02 08:57:59,92.3736,52.723003,0.031604085647743016
2023-04-02 09:12:59,92.384016,50.531902,0.02904114359738347
2023-04-02 09:27:59,92.394433,48.458652,0.029007626875512484
2023-04-02 09:43:01,92.404873,46.517037,0.038010852848968726
2023-04-02 09:51:14,92.410579,45.520479,0.0356483719246865
2023-04-02 10:00:28,92.416991,44.460475,0.0371285280585648
2023-04-02 10:12:59,92.425683,43.133344,0.03186198319817168
2023-04-02 10:28:00,92.436111,41.724418,0.033829820705484
2023-04-02 10:43:01,92.446539,40.5362,0.031691975531702485
2023-04-02 10:51:23,92.45235,39.977739,0.03100361546346629
2023-04-02 10:58:00,92.456944,39.591446,0.03289417712033918
2023-04-02 11:13:00,92.467361,38.904991,0.03248792182330229
2023-04-02 11:27:59,92.477766,38.49279,0.0324345145174915
2023-04-02 11:43:01,92.488206,38.363118,0.03476407056698991
2023-04-02 11:58:00,92.498611,38.519775,0.0346659747932189
2023-04-02 12:13:00,92.509028,38.958902,0.03638825846531852
2023-04-02 12:28:00,92.519444,39.67072,0.03668778715631719
2023-04-02 12:43:01,92.529873,40.641508,0.036073262512606945
2023-04-02 12:51:19,92.535637,41.282181,0.0323412973084245
2023-04-02 12:58:00,92.540278,41.84889,0.036396594950602885
2023-04-02 13:12:59,92.550683,43.273757,0.03499180143168816
2023-04-02 13:28:00,92.561111,44.897993,0.03855829231736898
2023-04-02 13:43:01,92.571539,46.696747,0.038174803625297286
2023-04-02 13:51:17,92.57728,47.753779,0.033070550493371084
2023-04-02 13:57:59,92.581933,48.642323,0.03705452354776438
2023-04-02 14:13:00,92.592361,50.728256,0.029648708205504217
2023-04-02 14:27:59,92.602766,52.925453,0.025571199305630208
2023-04-02 14:43:00,92.613194,55.227644,0.027993763245983832
2023-04-02 14:51:19,92.61897,56.540457,0.03256555695757356
2023-04-02 14:57:59,92.6236,57.610295,0.035427916500778645
2023-04-02 15:11:37,92.633067,59.841768,0.031442277994008394
2023-04-02 15:29:17,92.645336,62.809004,0.03027265758412068
2023-04-02 15:43:21,92.655104,65.222419,0.029205436505013255
2023-04-02 15:54:52,92.663102,67.226049,0.031756858316621527
2023-04-02 16:04:31,92.669803,68.921098,0.0295288045591191
2023-04-02 16:12:44,92.675509,70.374274,0.03083012263165654
2023-04-03 06:52:46,93.286644,73.488474,0.04149355345186222
2023-04-03 06:58:13,93.290428,72.510928,0.04157574462204539
2023-04-03 07:04:22,93.294699,71.410827,0.0427392251265848
2023-04-03 07:11:28,93.29963,70.145514,0.04362981564622492
2023-04-03 07:19:43,93.305359,68.682626,0.044222038028787776
2023-04-03 07:25:26,93.309329,67.674145,0.0422719486444643
2023-04-03 07:29:16,93.311991,67.000543,0.04258060905281163
2023-04-03 07:40:45,93.319965,64.996832,0.04686895394082059
2023-04-03 07:54:46,93.329699,62.584315,0.043459565005748775
2023-04-03 08:12:21,93.34191,59.620466,0.04722851725798107
2023-04-03 08:21:12,93.348056,58.159753,0.048661546281950234
2023-04-03 08:27:41,93.352558,57.104628,0.046160293787239653
2023-04-03 08:42:42,93.362986,54.715175,0.04514400998816441
2023-04-03 08:51:00,93.36875,53.430794,0.045588344538749194
2023-04-03 08:57:41,93.373391,52.417442,0.05212147915143757
2023-04-03 09:12:41,93.383808,50.218146,0.04536412221221681
2023-04-03 09:27:41,93.394225,48.136167,0.04633352273386989
2023-04-03 09:42:42,93.404653,46.187492,0.04293499025400945
2023-04-03 09:51:01,93.410428,45.173852,0.04173981188293418
2023-04-03 10:00:17,93.416863,44.104974,0.050544088127511294
2023-04-03 10:12:41,93.425475,42.783186,0.0484593780457199
2023-04-03 10:27:42,93.435903,41.365411,0.04711335084365224
2023-04-03 10:42:43,93.446331,40.169132,0.04790181360940689
2023-04-03 10:57:42,93.456736,39.217539,0.04654035765137617
2023-04-03 11:12:42,93.467153,38.525847,0.044162461101264684
2023-04-03 11:27:42,93.477569,38.110061,0.043521807613234396
2023-04-03 11:42:43,93.487998,37.979595,0.04250871255050985
2023-04-03 11:57:42,93.498403,38.13742,0.04176024867530179
2023-04-03 12:12:41,93.508808,38.579241,0.043683634750924724
2023-04-03 12:27:42,93.519236,39.296978,0.04293419803896464
2023-04-03 12:42:43,93.529664,40.274627,0.04365875863096795
2023-04-03 12:57:41,93.540058,41.488546,0.0386523796997522
2023-04-03 13:12:41,93.550475,42.923663,0.03892357385616769
2023-04-03 13:27:41,93.560891,44.555154,0.03639754084530963
2023-04-03 13:42:42,93.571319,46.362947,0.03581245195603556
2023-04-03 13:50:58,93.57706,47.424891,0.035366456041439294
2023-04-03 13:57:42,93.581736,48.321859,0.03703681039420166
2023-04-03 14:12:41,93.592141,50.411762,0.03975015172978851
2023-04-03 14:27:41,93.602558,52.619414,0.04157943707201688
2023-04-03 14:42:42,93.612986,54.929058,0.046810609552274875
2023-04-03 14:50:58,93.618727,56.237718,0.0586429035026311
2023-04-03 14:57:41,93.623391,57.318466,0.05097902690515517
2023-04-03 15:12:41,93.633808,59.782672,0.0448560119183235
2023-04-03 15:14:36,93.635139,60.102147,0.04657643726780657
2023-04-03 15:30:38,93.646273,62.810499,0.04266798789122676
2023-04-03 15:44:39,93.656007,65.224183,0.04410596824620994
2023-04-03 15:56:08,93.663981,67.228118,0.046155064393214915
2023-04-03 16:05:45,93.67066,68.921689,0.0431873914161489
2023-04-03 16:13:56,93.676343,70.372191,0.04339068500647956
2023-04-04 16:15:13,94.677234,70.386874,0.1426499926740412
2023-04-05 08:57:04,95.372963,51.815916,0.10604919590246237
2023-04-05 09:42:05,95.404225,45.533289,0.12005037377260212
2023-04-05 09:50:24,95.41,44.509151,0.10150438517018107
2023-04-05 09:59:25,95.416262,43.456779,0.11498454834658633
2023-04-05 10:12:04,95.425046,42.091086,0.11936480640949022
2023-04-05 10:27:05,95.435475,40.655082,0.14100563704064503
2023-04-05 10:42:06,95.445903,39.442091,0.15456517548220566
2023-04-05 10:57:04,95.456296,38.477125,0.1566591740309176
2023-04-05 11:12:05,95.466725,37.773403,0.15527706764478738
2023-04-05 11:27:05,95.477141,37.350467,0.13990247038286852
2023-04-05 11:42:06,95.487569,37.217294,0.11139113603368085
2023-04-05 11:57:05,95.497975,37.377028,0.11340733536103208
2023-04-05 12:12:05,95.508391,37.825842,0.10737046851559938
2023-04-05 12:27:05,95.518808,38.553222,0.10246969856408596
2023-04-05 12:42:06,95.529236,39.544396,0.0918563963439637
2023-04-05 12:57:05,95.539641,40.775662,0.09307171098674649
2023-04-05 13:12:08,95.550093,42.233608,0.0953844406475074
2023-04-05 13:27:05,95.560475,43.87828,0.09180458432382278
2023-04-05 13:42:05,95.570891,45.70241,0.09284793932291283
2023-04-05 13:50:17,95.576586,46.765436,0.0981836245122127
2023-04-05 13:57:04,95.581296,47.676867,0.091576498491862
2023-04-05 14:12:04,95.591713,49.786023,0.07573725503267248
2023-04-05 14:27:04,95.60213,52.009582,0.08005490001831547
2023-04-05 14:42:05,95.612558,54.33388,0.07941393285126558
2023-04-05 14:50:19,95.618275,55.64467,0.07640607377847011
2023-04-05 14:57:04,95.622963,56.73654,0.08228083827045199
2023-04-05 15:12:04,95.63338,59.212596,0.0761334268221689
2023-04-05 15:15:50,95.635995,59.844104,0.07011163627701851
2023-04-05 15:33:16,95.648102,62.810892,0.07792119030850354
2023-04-05 15:47:11,95.657766,65.223833,0.07198392126543413
2023-04-05 15:58:36,95.665694,67.227444,0.08003751915541922
2023-04-05 16:08:10,95.672338,68.920278,0.0701366603693343
2023-04-06 06:52:54,96.286736,72.523108,0.05826350675158598
2023-04-06 06:59:02,96.290995,71.420829,0.05754043145111023
2023-04-06 07:06:04,96.29588,70.160631,0.059112563443446044
2023-04-06 07:14:45,96.30191,68.611513,0.056246300848661716
2023-04-06 07:20:27,96.305868,67.599218,0.052905950512187626
